id,ret
245,"""The over temperature warning indicates that one or more engines are overheating. A warning appears on the multifunction display, the buzzer sounds, and ""Over Temperature"" is displayed. Engine speed is automatically limited to help prevent damage. To resolve it: immediately reduce engine speed and return to shore or move to a safe location. Check the cooling water pilot outlets on the starboard side of the hull — water should be flowing out while the engines are running, especially when throttle is applied. <PIC> If no water is visible, cooling water is not circulating, and something may be clogging the intake grates — refer to the jet pump clean-out procedure. <PIC> If the cause cannot be found: for a single overheating engine, shut it off and use the other engine to return at no-wake speed (8 km/h / 5 mph). If both engines are overheating, operate just above idle or arrange a tow."", [""Manual09_95"", ""Manual09_96""]"
246,
247,"""Two compartments are designed for wet items: the wet storage compartment (under the swim platform) and the bucket storage compartment (at the bow center). The lockable storage compartment also has a drain plug, so it can handle water exposure. For the wet storage compartment: pull the lock handle up, turn it clockwise, and open the rear platform hatch. <PIC> Store wet gear inside. <PIC> To close, shut the hatch, turn the handle counterclockwise, and push it down. Note: the engine will not start if the hatch is not securely closed. For the bucket storage compartment: pull the lock handle up, turn it to open the lid. <PIC> Store wet items inside. <PIC> To drain, remove the drain plug on the bottom. For both compartments, always ensure lids are securely closed before getting underway to prevent leakage."", [""Manual09_143"", ""Manual09_144"", ""Manual09_145"", ""Manual09_146""]"
248,"""The battery compartment is located on the port side of the boat at the stern. To open it, unhook the latch, and then open the battery compartment lid. <PIC> To close it, shut the lid and hook the latch back onto the deck."", [""Manual09_157""]"
249,"""For 210FSH DELUXE, the anchor light is stored in the lockable storage compartment. To install it: open the compartment and remove the anchor light from its holder. <PIC> Slide anchor light stoppers A and B apart to disconnect them. <PIC> Extend the pole, then screw stopper A onto the center section. <PIC> Open the cap of the anchor light socket, fit the protrusion into the slot, and install the light. <PIC> Finally, fit stopper B into the socket. <PIC> For 210FSH SPORT, the anchor light is at the top of the T-top — pull the lock tab, raise the light, and move the lock tab back to lock it in place. Note: do not open the engine hood while the anchor light is installed on the 210FSH DELUXE. As for safety during installation while underway: the manual does not recommend performing installations while the boat is in motion. Passengers must remain seated in designated areas, keep feet on the deck, and hold handgrips when the boat is moving. Always attach the engine shut-off cord to your PFD so the engine stops if the operator leaves the helm."", [""Manual09_162"", ""Manual09_163"", ""Manual09_164"", ""Manual09_165"", ""Manual09_166""]"
250,"""To use the jet wash, push the jet wash switch — water supply starts 5 seconds after. <PIC> Push the switch again to cycle through 3 water flow levels. Move the jet wash handle lever to discharge water. <PIC> To stop, push the jet wash switch, stop the engines, then push the collar on the hose fitting inward and disconnect the coil hose. <PIC> To turn the water supply on/off: stop the engines, open the rear platform hatch, remove the inspection cover, <PIC> then turn the shut-off valve 90° clockwise to turn on, or 90° counterclockwise to turn off. <PIC> Reinstall the cover and close the hatch when done. For cleaning the boat after use, spray a rust inhibitor such as Silicone Protectant and Lubricant on metallic parts to minimize corrosion. Reinstall the hull drain plug securely. Use a boat cover or store the boat under shelter to prevent rainwater from entering."", [""Manual09_175"", ""Manual09_176"", ""Manual09_177"", ""Manual09_179"", ""Manual09_180""]"
251,"""To supply water to the livewell, push the livewell switch to turn on the livewell pump. <PIC> When there is sufficient water in the livewell, push the livewell switch again to turn off the livewell pump."", [""Manual09_154""]"
252,"""There are two different bimini top removal procedures depending on the model. For 210FSH SPORT: Open the flap on the starboard side of the bimini top. <PIC> Loosen the ratchet and the strap securing the bimini top. <PIC> Slowly pull the bimini top toward the bow and remove it. For 210FSH DELUXE: First store the bimini top in the fully collapsed position — store it in the upright position, then remove the lock pins securing the forward support poles to the forward support pole mounting brackets, and lower the bimini top onto the rear deck. Then remove the main pole mounting pins securing the bimini top to the main pole mounting brackets. <PIC> Finally remove the bimini top from the boat."", [""Manual09_183"", ""Manual09_184"", ""Manual09_193""]"
253,"""For the 210FSH DELUXE, set up the bimini top as follows: Raise the bimini top, <PIC> then secure each forward support pole to its mounting bracket using the lock pin. <PIC> Remove the storage cover, unfold the canopy, and pull it toward the stern. <PIC> Finally, push each center pole up and install the lock pin to hold the canopy in place. <PIC> Do not exceed 72 km/h (45 mph) with the bimini top up. For the 210FSH SPORT, the bimini top attaches to the T-top — reverse the removal steps: slide it toward the stern, tighten the strap with the ratchet, and close the flap on the starboard side. To reinstall after full removal, reverse the removal steps and ensure the main pole mounting pins are securely installed."", [""Manual09_185"", ""Manual09_186"", ""Manual09_187"", ""Manual09_188""]"
254,"""To store the bimini top in the upright position: Remove the lock pins, then push the center poles down. <PIC> Pull the bimini top toward the bow. <PIC> Finally, install the storage cover. Note: do not trailer the boat with the bimini top in the upright storage position — always collapse it fully before trailering."", [""Manual09_189"", ""Manual09_190""]"
255,"""确认发动机机油处于机油加注口上限位置，必要时添加。<PIC> 机油加注口位于发动机侧面，打开机油加注口盖后检查油位是否达到上限标记。<PIC> 推荐机油等级：API标准 SE级或SF级。注意发电机出厂时未加注机油，首次使用前必须加注，否则无法启动。"", [""Manual18_23"", ""Manual18_24""]"
256,"""The boat has an automatic bilge pump system. To manually operate it, turn on the bilge pump switch. <PIC> The bilge pump indicator light will come on while it is operating. <PIC> Even without turning on the switch, the bilge pump will automatically activate when it detects excessive water in the bilge, draining most of it through the bilge pump outlet. <PIC> This automatic function works even if the battery switches are off, and the pump will not stop until most of the bilge water is drained. On land, bilge water can also be drained by removing the hull drain plug at the stern."", [""Manual09_201"", ""Manual09_203"", ""Manual09_202""]"
257,"""Push the lower side of the navigation and anchor lights switch and check that only the anchor light comes on. <PIC> Then put the switch in the middle position and check that both the bow light and anchor light are off. <PIC> For 210FSH DELUXE, remove the anchor light after the check."", [""Manual09_225"", ""Manual09_226""]"
258,
259,"""Turning requires throttle — the jet thrust nozzles direct the boat based on steering wheel input, but only when engines are producing thrust. More throttle means sharper, faster turns. <PIC> Less throttle produces more gradual turns. <PIC> At trolling speed, the boat can turn gradually using steering wheel input alone with just idle thrust. <PIC> If levers are at neutral or engines are stopped, the boat goes straight regardless of steering wheel position. Turn the wheel left to go left, right to go right. <PIC> <PIC>"", [""Manual09_240"", ""Manual09_241"", ""Manual09_242"", ""Manual09_243"", ""Manual09_244""]"
260,"""To cross wakes and swells, adjust your speed and choose your angle carefully. Slower speed and quartering the wake (crossing at an angle, typically around 45°) will reduce the jolt. <PIC> Note that crossing a sharp wake gives more of a jolt than a broad swell, and crossing a group of wakes is harder than crossing just one. When quartering the wake or swell, the boat will try to steer away from it — the smaller the angle, the stronger this effect, so be prepared to steer and balance as needed. <PIC>"", [""Manual09_249"", ""Manual09_250""]"
261,"""游览结束后装载船只时，请按以下步骤靠岸停泊：以浅角度缓慢驶向码头，到达码头前先停船。注意风向和水流对船体的影响。若风或水流将船推离码头，以约45度角缓慢靠近，先固定船头，再用发动机推力或船钩将船尾移向码头。<PIC> 若风或水流将船推向码头，以浅角度缓慢操控，让船自然靠近码头。<PIC> 切勿用手、手臂或身体其他部位阻止船撞上码头，以免受伤。若需搁浅上岸，在水深约90cm时关闭发动机，下船后将船头拉上岸边。注意潮汐变化，高潮时搁浅可能导致退潮后无法重新下水。"", [""Manual09_247"", ""Manual09_248""]"
262,"""Flushing the cooling system prevents clogging from salt, sand, or dirt. Connect the garden hose adapter to a garden hose. <PIC> Loosen and remove the flush hose connector cap, then insert the garden hose adapter into the flush hose connector by pushing and twisting until secure. <PIC> Connect the hose to a water tap. Start the engine first, then immediately turn the water fully on so water flows from the jet thrust nozzle and cooling water pilot outlet. Never turn on water before starting the engine as it can cause severe engine damage. Run the engine at fast idle for 3 to 5 minutes. If the engine stops, turn off water immediately and restart from step 4. Turn off the water supply, then drain residual water by alternately pushing the remote control lever to half throttle and back to idle for 10 to 15 seconds. Stop the engine. Remove the garden hose adapter and reinstall the cap securely."", [""Manual09_257"", ""Manual09_258""]"
263,"""To replace the fuse, first open the engine hood and remove the fuse box from the air filter case. Unfasten the band to access the fuse box. If replacing the accessory fuse or bilge pump fuse, remove the fuse holder first. Pull out the blown fuse and replace it with a new one of the correct amperage. <PIC> Fuse ratings are: Electronic throttle valve fuse 10A, Fuel pump fuse 10A, Main relay drive fuse 10A, Main fuse 20A, Battery fuse 30A, Accessory fuse 20A, Bilge pump fuse 3A. After replacement, reinstall the fuse holder if needed, reattach the fuse box to the air filter case, fasten the band, and close the engine hood. If the fuse blows again immediately, consult your dealer."", [""Manual09_285""]"
264,"""Park the boat on a level surface and open the engine hood. Remove the dipstick, wipe it clean, reinsert it fully, then pull it out again to read the level. <PIC> The oil should be between the minimum and maximum level marks. If the level is significantly above the maximum mark, consult a Boat dealer. If it is below the minimum mark, slowly add engine oil. Repeat until the oil is at the proper level, then securely reinstall the oil tank filler cap. Repeat the same procedure for the other engine, then close the engine hood."", [""Manual09_197""]"
265,
266,"""With the machine turned off, press and hold the Espresso button for 3 seconds. <PIC> The Espresso button will blink to show the current setting. <PIC> Then press the Espresso button to cycle through options: once for power off after 9 minutes, <PIC> again for power off after 30 minutes, once more to deactivate. <PIC> To exit, press and hold the Lungo button for 3 seconds. <PIC>"", [""Manual07_5"", ""Manual07_6"", ""Manual07_7"", ""Manual07_7"", ""Manual07_8""]"
267,"""Turn the machine on and wait for steady lights (ready mode). Fill the water tank with potable water and insert a capsule. <PIC> Place a cup under the coffee outlet. <PIC> Press and hold the Espresso or Lungo button. <PIC> Release the button once the desired volume is served. The new volume is now stored. To reset to factory settings: Espresso 40 ml / 1.35 oz, Lungo 110 ml / 3.7 oz."", [""Manual07_24"", ""Manual07_25"", ""Manual07_26""]"
268,"""To empty the system before non-use, frost protection, or maintenance, note the machine will be blocked for 10 minutes after emptying. Press both the Espresso and Lungo buttons to turn the machine off. <PIC> Remove the water tank and open the lever. <PIC> Press both the Espresso and Lungo buttons for 3 seconds. <PIC> Both LEDs will blink alternatively. <PIC> Close the lever. <PIC> The machine switches off automatically. Finally, empty and clean the used capsule container and drip tray."", [""Manual07_28"", ""Manual07_29"", ""Manual07_30"", ""Manual07_31"", ""Manual07_32""]"
269,"""With the machine turned off, press and hold the Lungo button for 5 seconds. <PIC> The LEDs will blink fast 3 times to confirm the reset. <PIC> The LEDs will then blink normally while heating up, and show steady lights when ready. <PIC> Factory settings: Espresso 40ml, Lungo 110ml, Power Off after 9 minutes."", [""Manual07_34"", ""Manual07_35"", ""Manual07_36""]"
270,
271,"""The swim platform has a wet storage compartment underneath, accessed via the rear platform hatch. To open it: pull the lock handle up, turn the lock handle clockwise, then open the rear platform hatch. <PIC> The wet storage compartment will then be accessible. <PIC> Note that the engines will not start if the rear platform hatch is not securely closed. To close, shut the hatch, turn the lock handle counterclockwise until secure, then push the lock handle down."", [""Manual09_143"", ""Manual09_144""]"
272,"""The livewell is located on the starboard side of the boat at the stern. To open it, pull the latch to open the livewell lid. <PIC> To supply water to the livewell, push the livewell switch to turn on the livewell pump. <PIC> When there is sufficient water, push the livewell switch again to turn off the pump. If needed, push the aerator switch to aerate and circulate the water."", [""Manual09_153"", ""Manual09_155""]"
273,"""The maintenance setting screen displays the number of hours the engines have been running since the last maintenance. <PIC> To reset the hours of operation, tap the ""Reset"" button. <PIC> A confirmation message will appear — tap ""YES"" to confirm the reset. <PIC> Tap ""NO"" to return to the maintenance setting screen without resetting. <PIC>"", [""Manual09_83"", ""Manual09_84"", ""Manual09_85"", ""Manual09_86""]"
274,根据现有手册内容，没有关于factory reset screen在steering position显示内容的具体描述。手册仅说明：点击Reset按钮后，会出现确认提示，点击YES确认重置，点击NO则返回factory reset screen，但未提及steering position相关显示内容。
275,"""The trip screen is a display on the multi-function display unit that shows engine operation hours, fuel consumption, and other related information. <PIC> It has a menu that displays 4 items at a time, and you can scroll through additional items using the scrollbar. <PIC> There is also a Reset button — touch and hold a specific item for several seconds to reset it individually, or tap Reset to clear all items at once."", [""Manual09_68"", ""Manual09_69""]"
276,"""To check if the boat is ready to sail, complete the pre-operation checklist before launching. On land, verify the steering wheel has no free play and turns smoothly left and right. Confirm the jet thrust nozzles change direction with the wheel — pointing starboard when turned right, port when turned left. Check the articulating keel moves accordingly. Operate the remote control levers several times to ensure smooth movement through all positions: neutral, TDE, forward, and reverse. <PIC> After launching with engines running, pull the engine shut-off cord to confirm engines stop immediately and cannot restart without the clip. Check that cooling water flows from the pilot outlets within 20 seconds. Verify fuel level on the multi-function display. <PIC> Note: steering and shifting checks require two people — one at the controls, one observing the stern. To move the boat forward, push the remote control levers to the forward position. At slow speed, the levers first enter TDE position, where shift gates lift slightly and thrust is angled downward for better low-speed handling. <PIC> Pushing the levers farther forward lifts the shift gates fully, directing all jet thrust to the rear and moving the boat forward. <PIC> To steer, turn the wheel in the direction you want to go — this changes the angle of the jet thrust nozzles. Always open the throttle above idle when turning, as thrust determines turning sharpness."", [""Manual09_208"", ""Manual09_229"", ""Manual09_48"", ""Manual09_49""]"
277,"""检查转向系统需两人配合，一人操控，一人在船尾观察。确认方向盘无松动，前后及旋转方向均无虚位。将方向盘向左右各打满，确保全程操作顺畅无阻。<PIC> 向右转动方向盘时，喷射推力喷嘴应指向右舷；向左转动时应指向左舷。方向盘与喷嘴之间不应有虚位。同时检查铰接龙骨是否随喷嘴方向同步变化。<PIC>"", [""Manual09_206"", ""Manual09_207""]"
278,"""Fire extinguishers should always be kept in the fire extinguisher container, with the container cap tightened securely after insertion. Always carry a fire extinguisher on board. The recommended specification is Classification B-1, capacity 2 lb or more. The fire extinguisher container is located in the battery compartment. <PIC> Remove the seat to access it, and open the container cap by turning it counterclockwise."", [""jetski_04""]"
279,"The throttle cable care information is not covered in the provided manual content. For throttle cable maintenance, please consult your Yamaha dealer or refer to the full service manual for your specific model."
280,"""When not using the camera, remove the battery and attach the protective cover to prevent shorting. This helps avoid excessive discharge that can affect the battery's service life. <PIC> Before using the camera again, recharge the battery. For storage, keep the battery in a dry environment at 15°C to 25°C (59°F to 77°F). Avoid storing in extreme temperatures. If storing long-term with a full charge may affect performance, fully drain the battery before storage. The battery can be recharged using the charger — attach it properly, and after the red lamp lights, continue charging for one more hour to reach a full charge. <PIC>"", [""Manual10_15"", ""Manual10_14""]"
281,
282,"""需要使用可选配件 AC Adapter Kit ACK-E2（含AC适配器、DC连接器和电源线），支持AC 100-240V。步骤如下：将DC连接器的插头接入AC适配器的插口。<PIC> 将电源线连接到AC适配器，再将插头插入电源插座。<PIC> 将电源线嵌入线槽，注意不要损坏线缆。<PIC> 打开电池仓盖，打开DC连接器线槽盖，将DC连接器插入至锁定位置，线缆穿过线槽后关闭仓盖。<PIC> 使用完毕后，请先从插座拔出插头，且不要在相机开关处于开启状态时插拔电源线。"", [""Camera_14"", ""Camera_15"", ""Manual10_19"", ""Manual10_20""]"
283,"""Remove the rear lens cap and body cap by turning them as shown. <PIC> Align the EF-S lens with the camera's white EF-S lens mount index, then turn the lens in the direction of the arrow until it clicks in place. If using a non-EF-S lens, align it with the red EF lens mount index instead. <PIC> Set the focus mode switch on the lens to AF, then remove the front lens cap. <PIC>"", [""Manual10_21"", ""Manual10_22"", ""Manual10_23""]"
284,"""Open the CF card slot cover by sliding it in the direction of the arrow. <PIC> Insert the CF card with the label side facing you and the end with small holes going into the camera first — the eject button will pop out when it's seated correctly. <PIC> Close the cover by sliding it shut."", [""Manual10_25"", ""Manual10_26""]"
285,
286,
287,"检索内容中未包含关于""""偏心主体模式""""的相关说明，无法提供准确的设置步骤。建议查阅相机完整用户手册的对应章节，或联系品牌官方客服获取帮助。"
288,
289,"""To select the AF mode before taking a picture, press the relevant button while the camera is in shooting mode. After pressing the button, its function remains active for 6 seconds. During this time, turn the dial to set the desired AF mode. Once set, press the shutter button halfway to confirm and prepare the camera to shoot. <PIC> In Full Auto mode, the AF mode is set automatically — the camera uses nine AF points and selects the one covering the closest subject. <PIC>"", [""Manual10_32"", ""Manual10_57""]"
290,"""将模式转盘拨到 <P> 位置。<PIC> 相机会自动设置快门速度和光圈值（程序自动曝光）。通过取景器对准被摄体，半按快门完成对焦，<PIC> 确认取景器和LCD面板上的快门速度与光圈值未闪烁（闪烁表示曝光不足或过度），然后完全按下快门拍摄。<PIC>"", [""Manual10_115"", ""Manual10_117"", ""Manual10_119""]"
291,检索内容中提及图像回放章节包含连接电视监视器的说明，但具体连接步骤（如所需线缆类型和操作方法）未包含在当前提供的内容中，建议查阅手册回放章节完整内容。关于回放查看图像：按下回放按钮可切换到回放模式查看已拍摄图像，再次完全按下快门按钮可返回拍摄模式。拍摄后图像回顾时间可在菜单的Review time选项中设置，可选2秒、4秒、8秒、Hold（持续显示）或Off（不显示）。
292,
293,
294,
295,"""To set up the camera, start by leaving the protective plastic sticker on the bubble. Use the template to mark mounting hole locations and screw the mount plate onto the wall. <PIC> Connect the PoE cable to the camera. <PIC> Slide the camera over the mount plate and secure with the safety screw. <PIC> Remove the lens guard, aim the lens, and look through the Dashboard to fine tune the picture. <PIC> The sensor and lens can be tilted 65°, rotated 350°, and panned 350°. Software allows 180° image rotation only. Zoom and focus are adjusted remotely via Dashboard. Replace the lens guard and bubble, then remove the protective sticker. To fine tune the model using the camera, use the Dashboard to adjust camera focus and configure other settings remotely."", [""Manual33_1"", ""Manual33_3"", ""Manual33_4"", ""Manual33_7""]"
296,
297,"""Insert a USB-C cable into the charging port at the back of the charging case. <PIC> Then connect the other end (standard USB) to any suitable USB port. <PIC> The Battery Level LED Indicators will light up to show the current battery capacity. You can check the case battery level at any time by pressing the button on the right side of the case."", [""earphones_05"", ""earphones_06""]"
298,"""Bluetooth pairing scenarios: When the charging case is opened, the earbuds first connect to each other, then enter pairing mode automatically. <PIC> The earbud LEDs show pairing status when removed from the case. <PIC> To pair a new device, turn Bluetooth OFF on your current phone — the earphones will enter pairing mode. You can also press and hold either earbud to drop the current connection and enter pairing mode. During pairing mode, you will see flashing red and blue lights. <PIC> Bluetooth connecting scenarios: Go to Bluetooth settings on your phone, ensure Bluetooth is ON, then select 'earphones' from available devices. If the earbuds were previously paired to a nearby device, they will automatically reconnect to it. With multipoint connection, you can connect up to two devices simultaneously — pair the second device while the first is disconnected, then turn the first device's Bluetooth back ON and the earbuds will auto-reconnect to both."", [""Manual12_5"", ""Manual12_6"", ""Manual12_10""]"
299,"""The two main controlling functions are Controlling Music and Controlling Calls. <PIC> Music controls include actions like play, pause, skip tracks, and volume adjustment via button presses on the earbuds. <PIC> Call controls allow you to manage incoming and active calls using the multifunction button."", [""earphones_01"", ""earphones_02""]"
300,"除主要控制功能外，耳机还支持以下可操作功能：语音控制方面，开启后说""""Hey assistant""""可执行播放、暂停、下一曲、音量调节、环境音开关、降噪开关、打开Spotify、呼叫助手、结束通话等指令；来电时无需唤醒词，直接说""""Accept""""或""""Reject""""即可接听或拒接。此外，通过配套App可自定义按键操作、开启高级功能以及更新固件。"
301,"""First, make sure the earbuds are disconnected from Bluetooth and removed from the case before resetting. For a factory reset (erases all settings), press and hold for 6 seconds. <PIC> For a hardware reset (restarts the earphones), press and hold for 10 seconds, then press again to power on. <PIC> This option is only needed if the earbuds are completely locked up and unresponsive. <PIC>"", [""Manual12_10"", ""Manual12_11"", ""Manual12_12""]"
302,"""Maintenance and Care guidelines for the earphones: Use a soft cloth or paper towel to clean your earphones. Never use harsh chemicals or detergents. Make sure your earphones are dry before charging. <PIC> When not in use, store them in a cool, dry place. Never tug or yank on a cable while connected to the charging case — connect and disconnect cables carefully. Never expose your earphones to high temperatures or extreme cold, and keep them out of direct sunlight (avoid temperatures above 100°F). Do not use near water or wet surfaces. Do not attempt to repair the product yourself — contact a qualified service center if needed. Dispose of or recycle your earphones according to local laws and regulations."", [""Manual12_13""]"
303,
304,"""The Main Menu displays all device features: Browser History, eBook, Music, Video, Photo, Record, Explorer, and Settings. Use the Navigation keys to select a function, then press M to enter. <PIC> Browser History shows recently browsed files. Navigate to a book using the Navigation keys and press M to open it — it will resume from the last page you read. Note that if files on the Micro SD card have been deleted, their records remain in Browser History but cannot be opened."", [""Manual13_3""]"
305,"""Pressing ""M"" in eBook mode brings up a menu with the following options: Page Jump, Save Mark, Load Mark, Del Mark, Browser Mode, Flip Time, Brightness, and Set Color. <PIC> Page Jump lets you enter a specific page number to navigate directly to it. Save Mark saves the current page as a bookmark. Load Mark opens your saved bookmark list. Del Mark lets you delete a saved bookmark. Browser Mode switches between Auto and Manual mode. Flip Time sets auto-flip intervals (10–30 sec). Brightness has 5 levels, and Set Color offers 5 color options for reading comfort."", [""eReader_08""]"
306,"""Yes, the eReader supports audio playback. It supports MP3, WMA, WAC, ACC and ECT formats. You can also listen to audio while reading an eBook or browsing photos. To play music: open the main menu and go to the audio files list, select your desired audio file, then press ""M"" to enter play mode. <PIC> To add music files, connect the device to your computer via USB cable and drag your audio files onto the device. Volume: press the Up/Down navigation keys to adjust. Play/Pause: press the Play/Pause key. Skip tracks: press and release the left/right direction keys. Fast forward/rewind: press and hold the left/right direction keys. There are five playback modes available: Repeat Mode, Play Mode, MS EQ, EQ Sel, and User EQ Setup. Press ""M"" while in Music mode to access them. <PIC>"", [""Manual13_6"", ""Manual13_7""]"
307,"""Yes, the eReader supports voice recording. To use it, go to the main menu and select 'Record', then press the 'M' button to enter voice recording mode. <PIC> Press the 'Play/Pause' button to start recording. Press it again to pause. Press 'HOME' to stop the recording. <PIC> Once stopped, you will be prompted to save the file. Press the 'M' key to select 'YES' to save or 'NOT' to discard. <PIC>"", [""Manual13_9"", ""Manual13_10"", ""Manual13_11""]"
308,
309,"""Yes, the eReader supports photo viewing. It supports JPEG and BMP image formats. To use it, go to Photo in the main menu and press the M button to enter Photo mode. <PIC> Once in Photo mode, press the left/right navigation keys to switch between previous and next photos. Press the Play/Pause key to rotate the photo in counter-clockwise sequence. Use the zoom keys to zoom in or out. Note that large files may take more time to load and rotate compared to smaller files."", [""Manual13_9""]"
310,
311,
312,"""Read and follow all warnings and instructions marked on the product before use. Do not use flammable sprays <PIC> or organic solvents such as alcohol near the machine. <PIC> Be alert to electrical shock hazards <PIC> and fire risks. <PIC> Do not use the product near water or in wet locations (e.g., near a bathtub, sink, or swimming pool). Avoid using it during a thunderstorm due to risk of electrical shock from lightning. Do not use it to report a gas leak near the leak source. Unplug the product and contact authorized service personnel if liquid is spilled into it, it has been exposed to rain or water, it does not operate normally, or it shows a distinct change in performance. Use only a No. 26 AWG or larger telecommunication line cord. Failure to follow these precautions may result in fire, electrical shock, burns, or suffocation."", [""fax_02"", ""fax_03"", ""fax_04"", ""fax_05""]"
313,"""Be careful not to put your fingers in the marked danger areas shown in the illustrations. <PIC> When changing the tray size from large paper to the original size, avoid pinching your fingers in the gaps or slots at the bottom of the tray. <PIC> For models MFC-J6540DW/J6555DW/J6740DW/J6940DW/J6955DW, keep fingers away from the specific areas indicated in the diagrams. <PIC> When lifting the product, at least two people should carry it using the handhold indentations on each side, and be careful not to trap your fingers when setting it down. <PIC> Do not carry the product by holding prohibited areas, as it may slip and cause injury. <PIC>"", [""Manual15_6"", ""Manual15_7"", ""Manual15_8"", ""Manual15_9"", ""fax_08""]"
314,
315,"""The caution and warning labels inside the fax machine are important safety indicators that must be followed to avoid accidents. They use symbols and words like Danger, Warning, or Caution to alert users to potentially hazardous situations that could result in injury or death. <PIC> These labels must NOT be removed or damaged. Always keep them intact on the product."", [""Manual15_15""]"
316,"The manual does not contain specific documentation about fax availability in Canada. However, it does state that 'these machines are approved for use in the country of purchase only' and that 'local companies or their dealers will support only machines purchased in their own countries.' Additionally, the FCC and standard telephone notices explicitly apply to the United States only. There is no dedicated section confirming or denying fax functionality for Canada specifically. For accurate information on Canadian availability, contacting a local authorized dealer is recommended."
317,"""Connecting the regulator to the LP tank follows these steps: make sure the LP tank is properly secured onto the grill, then turn all control knobs to the OFF position. <PIC> Before opening the LP tank valve, check the coupling nut for tightness. After connecting, perform a leak test using a 50/50 soap and water solution brushed onto the connection areas — growing bubbles indicate a leak. <PIC> If a leak is found, do not use or move the tank; contact an LP gas supplier or fire department."", [""Manual19_14"", ""Manual19_15""]"
318,"""Turn all grill control knobs to OFF. Make sure the regulator is tightly connected to the LP tank. Fully open the LP tank valve by turning the hand wheel counterclockwise — if you hear a rushing sound, turn gas off immediately, as there is a major leak. Then brush a soapy solution onto the valve connections, hose, and regulator. <PIC> If growing bubbles appear on any of these areas, there is a leak. Close the LP tank valve immediately and retighten the connections. If leaks cannot be stopped, do not attempt to repair — call Sears at 1-800-4-MY-HOME for replacement parts. <PIC> Always close the LP tank valve after the leak test by turning the hand wheel clockwise."", [""Manual19_20"", ""Manual19_21""]"
319,
320,
321,"""Before opening the LP tank valve, check the coupling nut for tightness. When not in use, turn off all control knobs and the LP tank valve. Never move the grill while in operation or still hot. Use long-handled utensils and oven mitts to avoid burns. The grease tray must be installed and emptied after each use — do not remove it until the grill has completely cooled. If grease drips onto the valve, hose, or regulator, turn off gas immediately, find the cause, clean and inspect before continuing. If the regulator frosts, turn off the grill and LP tank valve right away and return the tank to the supplier. Keep children away from the grill and maintain at least 3 ft. from any wall, with 10 ft. clearance from ignition sources. Never use the grill in an enclosed space. Do not use water on a grease fire — turn off knobs and LP tank instead. Do not leave the grill unattended while preheating. <PIC> If you smell gas, shut off the gas, extinguish open flames, open the lid, and call your gas supplier or fire department if the odor continues. <PIC>"", [""Manual19_23"", ""Manual19_2""]"
322,"""There are three identification numbers on a jetski. The PRI-ID number is stamped on a label inside the engine compartment. <PIC> The Hull Identification Number (HIN) is stamped on a plate attached to the hull on the aft, starboard (right) side. <PIC> The engine serial number is stamped on a label attached to the engine unit. <PIC> The PRI-ID identifies the machine for parts ordering and theft recovery. The HIN identifies the hull itself. The engine serial number identifies the specific engine unit. Keep all three numbers recorded in a separate place in case the watercraft is stolen."", [""jetski_01"", ""jetski_02"", ""jetski_03""]"
323,"""Cruising limitations for this jetski include: scan constantly for people, objects, and other watercraft. <PIC> Operate at safe speeds and keep a safe distance from others. Do not follow directly behind other watercraft, spray or splash others, or make sharp turns that confuse others. Avoid shallow water less than 90 cm (3 ft) deep and areas with submerged objects. Take early action to avoid collisions — there are no brakes. Do not pull the throttle to idle when steering away from objects; you need throttle to steer. Avoid jumping wakes or waves, as this increases risk of back, spinal, and bone injuries. Do not operate in rough water, bad weather, or poor visibility. Leave a float plan with someone on shore. <PIC> Follow all navigation rules and local laws."", [""Manual09_21"", ""Manual09_22""]"
324,
325,"""Operation requirements for using a jetski: All riders must wear a Coast Guard approved personal flotation device (PFD) suitable for personal watercraft use. <PIC> Protective clothing is required — severe internal injuries can occur if water is forced into body cavities from falling or being near the jet thrust nozzle. Normal swimwear does not adequately protect against forceful water entry into the rectum or vagina. All riders must wear a wetsuit bottom or equivalent protective clothing such as thick, tightly woven, sturdy, snug-fitting apparel like denim. Spandex or similar fabrics (e.g. bicycle shorts) are not acceptable. Never operate in water less than 60 cm (2 ft) deep. <PIC> Do not operate after sunset or before dawn, as the watercraft lacks required lighting for night operation."", [""Manual20_17"", ""Manual20_18""]"
326,"""The jetski is water-jet propelled, with the jet pump directly connected to the engine, meaning there is no neutral position — some movement occurs whenever the engine is running. <PIC> Steering is controlled by jet thrust. Releasing the throttle completely produces only minimum thrust, causing rapidly decreasing steering ability at speeds above trolling. Once the engine slows down, the watercraft will not respond to handlebar input until the throttle is reopened or trolling speed is reached. <PIC>"", [""Manual20_24"", ""Manual20_23""]"
327,"""A jetski is legally a powerboat, so the same right-of-way rules apply. There are three key encounter situations: Meeting (head-on): Neither vessel has right-of-way. Both must alter course, keeping the other vessel to port (left). <PIC> Crossing: The vessel with the other on its starboard (right) side is the give-way vessel and must yield. If the other vessel is on your port side, maintain course and let them give way. Overtaking: The passing vessel is always the give-way vessel. The vessel being passed should maintain course and speed. <PIC> General rule — the stand-on vessel maintains course and speed; the give-way vessel slows down or steers behind the other. If collision is unavoidable regardless, both become give-way vessels. Fishing vessels always have right-of-way; sailing vessels normally do too, except when overtaking or in narrow channels."", [""Manual20_26"", ""Manual20_28""]"
